# started on Mon May  4 06:00:02 2026

2.23,msec,task-clock:u,7.78%,2495129,100.00,1.871,CPUs utilized
1245247,ns,duration_time,5.74%,1346639,100.00,,
1973873,ns,user_time,8.05%,1613200,100.00,,
487536,ns,system_time,43.27%,1040600,100.00,,
437532,,l1d_tlb:u,1.87%,2495129,100.00,196.416,M/sec
159,,l1d_tlb_refill:u,1.76%,2495129,100.00,71.378,K/sec
225940,,l1i_tlb:u,2.67%,2495129,100.00,101.429,M/sec
106,,l1i_tlb_refill:u,3.92%,2495129,100.00,47.585,K/sec
16411,,l2d_tlb:u,3.39%,2495129,100.00,7.367,M/sec
151,,l2d_tlb_refill:u,5.26%,2495129,100.00,67.787,K/sec
