# started on Mon May  4 06:00:02 2026

3.82,msec,task-clock:u,29.26%,1558760,100.00,2.066,CPUs utilized
1901958,ns,duration_time,25.16%,894291,100.00,,
2678443,ns,user_time,11.54%,2477800,100.00,,
1920576,ns,system_time,30.23%,1814799,100.00,,
35998,,l2d_cache:u,5.38%,1558760,100.00,9.413,M/sec
25846,,l2d_cache_rd:u,2.78%,1558760,100.00,6.759,M/sec
10152,,l2d_cache_wr:u,25.90%,1558760,100.00,2.655,M/sec
3271,,l2d_cache_refill:u,1.86%,1558760,100.00,855.356,K/sec
