# started on Mon May  4 06:00:02 2026

2.63,msec,task-clock:u,4.28%,2762686,100.00,1.917,CPUs utilized
1430805,ns,duration_time,4.60%,1526972,100.00,,
2330076,ns,user_time,10.80%,2562800,100.00,,
745616,ns,system_time,31.92%,581000,100.00,,
442360,,l1d_cache:u,0.99%,2762686,100.00,168.272,M/sec
363578,,l1d_cache_rd:u,0.90%,2762686,100.00,138.304,M/sec
78782,,l1d_cache_wr:u,1.41%,2762686,100.00,29.968,M/sec
4234,,l1d_cache_refill:u,1.91%,2762686,100.00,1.611,M/sec
383010,,l1i_cache:u,1.11%,2762686,100.00,145.695,M/sec
3232,,l1i_cache_refill:u,1.39%,2762686,100.00,1.229,M/sec
