# started on Mon May  4 05:59:59 2026

1.32,msec,task-clock:u,6.82%,1674390,100.00,1.082,CPUs utilized
1272134,ns,duration_time,2.72%,1357860,100.00,,
1549026,ns,user_time,7.85%,1498800,100.00,,
250980,ns,system_time,43.03%,320400,100.00,,
58288,,l2d_cache:u,0.29%,1674390,100.00,44.117,M/sec
29760,,l2d_cache_rd:u,0.30%,1674390,100.00,22.525,M/sec
28528,,l2d_cache_wr:u,0.29%,1674390,100.00,21.592,M/sec
18248,,l2d_cache_refill:u,0.35%,1674390,100.00,13.812,M/sec
