# started on Mon May  4 05:59:59 2026

7.33,msec,task-clock:u,83.25%,31740483,100.00,2.322,CPUs utilized
3209068,ns,duration_time,64.16%,11441711,100.00,,
2565763,ns,user_time,48.08%,7463400,100.00,,
418623,ns,system_time,31.92%,326200,100.00,,
8316392,,mem_access:u,86.70%,19824666,62.00,1.134,G/sec
8095995,,mem_access_rd:u,89.13%,21479521,67.00,1.104,G/sec
225568,,mem_access_wr:u,0.07%,31740483,100.00,30.770,M/sec
8137676,,ld_spec:u,89.14%,31740483,100.00,1.110,G/sec
218587,,st_spec:u,0.17%,31740483,100.00,29.818,M/sec
277128,,ase_spec:u,0.16%,31740483,100.00,37.804,M/sec
878,,vfp_spec:u,100.02%,22176779,69.00,119.770,K/sec
