# started on Mon May  4 06:00:54 2026

1971.43,msec,task-clock:u,1.48%,2029373455,100.00,3.950,CPUs utilized
499160428,ns,duration_time,1.42%,513943083,100.00,,
1944455366,ns,user_time,0.75%,1970401000,100.00,,
1185886,ns,system_time,28.56%,1602600,100.00,,
1093006338,,l1d_cache:u,0.94%,2029373455,100.00,554.423,M/sec
1074054904,,l1d_cache_rd:u,0.95%,2029373455,100.00,544.810,M/sec
18951434,,l1d_cache_wr:u,0.40%,2029373455,100.00,9.613,M/sec
38208218,,l1d_cache_refill:u,2.73%,2029373455,100.00,19.381,M/sec
1037837009,,l1i_cache:u,1.92%,2029373455,100.00,526.439,M/sec
13483,,l1i_cache_refill:u,7.83%,2029373455,100.00,6.839,K/sec
