# started on Mon May  4 06:00:59 2026

1908.60,msec,task-clock:u,1.80%,1936120973,100.00,3.938,CPUs utilized
484682370,ns,duration_time,1.76%,492011971,100.00,,
1881583843,ns,user_time,0.68%,1902004800,100.00,,
10156073,ns,system_time,15.41%,7187200,100.00,,
1093380515,,l1d_tlb:u,0.97%,1936120973,100.00,572.871,M/sec
423005,,l1d_tlb_refill:u,0.19%,1936120973,100.00,221.631,K/sec
564053188,,l1i_tlb:u,3.08%,1936120973,100.00,295.533,M/sec
307,,l1i_tlb_refill:u,4.47%,1936120973,100.00,160.851,/sec
627758,,l2d_tlb:u,0.38%,1936120973,100.00,328.911,K/sec
7629,,l2d_tlb_refill:u,6.83%,1936120973,100.00,3.997,K/sec
