# started on Mon May  4 06:00:00 2026

1.61,msec,task-clock:u,4.43%,1497816,100.00,1.187,CPUs utilized
1410686,ns,duration_time,4.82%,1367879,100.00,,
1923086,ns,user_time,6.67%,1648600,100.00,,
192060,ns,system_time,61.86%,426800,100.00,,
3093772,,cycles:u,5.32%,1497816,100.00,1.919,GHz
7006220,,instructions:u,7.39%,1497816,100.00,2.26,insn per cycle
7006220,,inst_retired:u,7.39%,1497816,100.00,4.346,G/sec
7139200,,inst_spec:u,7.23%,1497816,100.00,4.429,G/sec
285757,,stall_frontend:u,5.76%,1497816,100.00,177.258,M/sec
714217,,stall_backend:u,5.11%,1497816,100.00,443.035,M/sec
