# started on Sat May  9 01:11:45 2026

9.37,msec,task-clock:u,0.68%,9309982,100.00,0.902,CPUs utilized
10451677,ns,duration_time,5.38%,9780059,100.00,,
5133813,ns,user_time,7.99%,4603400,100.00,,
4736553,ns,system_time,9.01%,5249600,100.00,,
5337483,,branches:u,0.00%,9309982,100.00,569.654,M/sec
201598,,branch-misses:u,0.46%,9309982,100.00,3.78,of all branches
5506795,,br_pred:u,0.02%,9309982,100.00,587.725,M/sec
201598,,br_mis_pred:u,0.46%,9309982,100.00,21.516,M/sec
5337483,,br_retired:u,0.00%,9309982,100.00,569.654,M/sec
193749,,br_mis_pred_retired:u,0.45%,9309982,100.00,20.678,M/sec
