# started on Mon May  4 06:00:08 2026

92.48,msec,task-clock:u,1.78%,91924036,100.00,2.897,CPUs utilized
31997710,ns,duration_time,2.51%,31846004,100.00,,
90587760,ns,user_time,0.90%,90722800,100.00,,
659970,ns,system_time,69.20%,2322600,100.00,,
7998773,,branches:u,10.35%,91924036,100.00,86.491,M/sec
9317,,branch-misses:u,4.88%,91924036,100.00,0.12,of all branches
8006148,,br_pred:u,10.34%,91924036,100.00,86.571,M/sec
9317,,br_mis_pred:u,4.88%,91924036,100.00,100.745,K/sec
7998773,,br_retired:u,10.35%,91924036,100.00,86.491,M/sec
8887,,br_mis_pred_retired:u,5.21%,91924036,100.00,96.095,K/sec
