# started on Mon May  4 06:00:02 2026

1.94,msec,task-clock:u,4.74%,2209055,100.00,1.714,CPUs utilized
1186847,ns,duration_time,4.80%,1304547,100.00,,
1359603,ns,user_time,23.76%,1957600,100.00,,
1016996,ns,system_time,31.77%,445400,100.00,,
422701,,mem_access:u,0.88%,2209055,100.00,217.847,M/sec
348816,,mem_access_rd:u,0.80%,2209055,100.00,179.769,M/sec
73884,,mem_access_wr:u,1.26%,2209055,100.00,38.077,M/sec
325104,,ld_spec:u,0.87%,2209055,100.00,167.548,M/sec
59152,,st_spec:u,1.58%,2209055,100.00,30.485,M/sec
665732,,ase_spec:u,0.00%,2209055,100.00,343.097,M/sec
<not counted>,,vfp_spec:u,0.00%,0,0.00,,
