# started on Mon May  4 06:00:02 2026

3.40,msec,task-clock:u,22.84%,1690001,100.00,1.894,CPUs utilized
1854047,ns,duration_time,17.52%,1016957,100.00,,
4109086,ns,user_time,16.36%,3215600,100.00,,
867276,ns,system_time,31.92%,675800,100.00,,
508367,,l1d_cache:u,9.41%,1690001,100.00,149.458,M/sec
413010,,l1d_cache_rd:u,8.69%,1690001,100.00,121.423,M/sec
95356,,l1d_cache_wr:u,12.56%,1690001,100.00,28.034,M/sec
4121,,l1d_cache_refill:u,1.76%,1690001,100.00,1.212,M/sec
459478,,l1i_cache:u,12.60%,1690001,100.00,135.084,M/sec
3358,,l1i_cache_refill:u,2.55%,1690001,100.00,987.236,K/sec
