# started on Mon May  4 06:00:00 2026

0.66,msec,task-clock:u,2.13%,635481,100.00,0.638,CPUs utilized
1081440,ns,duration_time,2.92%,1048622,100.00,,
1065646,ns,user_time,4.94%,870400,100.00,,
38240,ns,system_time,100.00%,191200,100.00,,
901422,,mem_access:u,0.04%,635481,100.00,1.375,G/sec
575413,,mem_access_rd:u,0.03%,635481,100.00,877.893,M/sec
326009,,mem_access_wr:u,0.04%,635481,100.00,497.383,M/sec
561818,,ld_spec:u,0.09%,635481,100.00,857.151,M/sec
306249,,st_spec:u,0.08%,635481,100.00,467.236,M/sec
558954,,ase_spec:u,0.01%,635481,100.00,852.782,M/sec
<not counted>,,vfp_spec:u,0.00%,0,0.00,,
