# started on Mon May  4 05:59:57 2026

1.27,msec,task-clock:u,11.12%,1741334,100.00,1.066,CPUs utilized
1245949,ns,duration_time,9.84%,1661987,100.00,,
1364663,ns,user_time,8.67%,1363400,100.00,,
297980,ns,system_time,43.03%,380400,100.00,,
1181855,,l1d_cache:u,13.78%,1741334,100.00,933.008,M/sec
1011987,,l1d_cache_rd:u,16.10%,1741334,100.00,798.907,M/sec
169868,,l1d_cache_wr:u,0.15%,1741334,100.00,134.101,M/sec
7199,,l1d_cache_refill:u,0.20%,1741334,100.00,5.683,M/sec
1494885,,l1i_cache:u,16.33%,1741334,100.00,1.180,G/sec
7489,,l1i_cache_refill:u,0.38%,1741334,100.00,5.912,M/sec
