# started on Mon May  4 05:59:57 2026

1.19,msec,task-clock:u,7.90%,1039629,100.00,0.977,CPUs utilized
1279948,ns,duration_time,5.59%,1055177,100.00,,
1103986,ns,user_time,14.30%,993600,100.00,,
667910,ns,system_time,26.77%,709800,100.00,,
2032137,,cycles:u,10.88%,1039629,100.00,1.703,GHz
4637673,,instructions:u,14.50%,1039629,100.00,2.28,insn per cycle
4637673,,inst_retired:u,14.50%,1039629,100.00,3.887,G/sec
4767372,,inst_spec:u,14.11%,1039629,100.00,3.995,G/sec
273658,,stall_frontend:u,2.08%,1039629,100.00,229.341,M/sec
399176,,stall_backend:u,9.88%,1039629,100.00,334.532,M/sec
