# started on Mon May  4 06:00:03 2026

3.02,msec,task-clock:u,3.30%,3397779,100.00,1.564,CPUs utilized
1986994,ns,duration_time,23.70%,1446583,100.00,,
3278400,ns,user_time,2.48%,3276000,100.00,,
186746,ns,system_time,43.03%,238400,100.00,,
207454,,l2d_cache:u,0.24%,3397779,100.00,68.637,M/sec
96644,,l2d_cache_rd:u,0.18%,3397779,100.00,31.975,M/sec
110809,,l2d_cache_wr:u,0.31%,3397779,100.00,36.662,M/sec
32718,,l2d_cache_refill:u,0.75%,3397779,100.00,10.825,M/sec
