# started on Mon May  4 06:00:03 2026

3.04,msec,task-clock:u,3.25%,3274593,100.00,2.096,CPUs utilized
1505501,ns,duration_time,3.08%,1614415,100.00,,
3545663,ns,user_time,0.89%,3512400,100.00,,
3378105,,l1d_tlb:u,1.59%,3274593,100.00,1.110,G/sec
284,,l1d_tlb_refill:u,7.10%,3274593,100.00,93.329,K/sec
1680727,,l1i_tlb:u,5.68%,3274593,100.00,552.328,M/sec
115,,l1i_tlb_refill:u,5.87%,3274593,100.00,37.792,K/sec
1367,,l2d_tlb:u,2.89%,3274593,100.00,449.230,K/sec
213,,l2d_tlb_refill:u,3.94%,3274593,100.00,69.997,K/sec
