# started on Mon May  4 06:00:02 2026

3.09,msec,task-clock:u,2.38%,3239686,100.00,2.151,CPUs utilized
1491975,ns,duration_time,2.88%,1569711,100.00,,
2626656,ns,user_time,10.87%,2836200,100.00,,
934010,ns,system_time,31.92%,727800,100.00,,
6332612,,cycles:u,3.17%,3239686,100.00,2.048,GHz
10943001,,instructions:u,2.01%,3239686,100.00,1.73,insn per cycle
10943001,,inst_retired:u,2.01%,3239686,100.00,3.538,G/sec
11004747,,inst_spec:u,2.00%,3239686,100.00,3.558,G/sec
101953,,stall_frontend:u,8.13%,3239686,100.00,32.967,M/sec
2911421,,stall_backend:u,7.71%,3239686,100.00,941.416,M/sec
