# started on Mon May  4 06:00:02 2026

2.15,msec,task-clock:u,6.93%,2481796,100.00,1.886,CPUs utilized
1195451,ns,duration_time,5.21%,1347084,100.00,,
2428976,ns,user_time,7.85%,2111800,100.00,,
222390,ns,system_time,61.86%,494200,100.00,,
397571,,mem_access:u,8.12%,2481796,100.00,184.515,M/sec
356887,,mem_access_rd:u,1.48%,2481796,100.00,165.633,M/sec
76626,,mem_access_wr:u,2.27%,2481796,100.00,35.563,M/sec
333271,,ld_spec:u,1.57%,2481796,100.00,154.673,M/sec
61923,,st_spec:u,2.79%,2481796,100.00,28.739,M/sec
665808,,ase_spec:u,0.00%,2481796,100.00,309.005,M/sec
<not counted>,,vfp_spec:u,100.00%,0,0.00,,
