# started on Mon May  4 06:00:02 2026

2.90,msec,task-clock:u,27.76%,6056148,100.00,2.013,CPUs utilized
1488275,ns,duration_time,20.50%,2670316,100.00,,
2655263,ns,user_time,6.77%,3347400,100.00,,
38034,,l2d_cache:u,5.57%,6056148,100.00,13.106,M/sec
25611,,l2d_cache_rd:u,2.70%,6056148,100.00,8.825,M/sec
12423,,l2d_cache_wr:u,22.59%,6056148,100.00,4.281,M/sec
3359,,l2d_cache_refill:u,1.34%,6056148,100.00,1.157,M/sec
